Datum,Bezirk,Einwohner,Hundekotsackerlspender,Hunde,Hundeparks
01.05.2022,19. Doebling,72891,585,1493,1
01.05.2022,20. Brigittenau,87216,554,3186,1
01.05.2022,21. Floridsdorf,166709,1115,2877,3
01.05.2022,22. Donaustadt,191119,1018,4863,2
01.06.2022,1. Innere Stadt,16465,58,270,1
01.06.2022,2. Leopoldstadt,103233,422,2591,2
01.06.2022,3. Landstraße,90277,149,4274,1
01.06.2022,4. Wieden,33179,141,1351,1
01.06.2022,5. Margareten,54546,128,795,1
01.06.2022,6. Mariahilf,31342,98,1267,1
01.06.2022,7. Neubau,31621,266,1475,1
01.06.2022,8. Josefstadt,25513,36,563,1
01.06.2022,9. Alsergrund,41316,123,977,1
01.06.2022,10. Favoriten,204279,1634,8382,1
01.06.2022,11. Simmering,106889,762,2631,2
01.06.2022,12. Meidling,97600,299,1674,1
01.06.2022,13. Hietzing,56763,241,1798,1
01.06.2022,14. Penzing,94605,586,2179,1
01.06.2022,15. Rudolfsheim-Fuenfhaus,76707,199,3270,1
01.06.2022,16. Ottakring,104627,653,1408,2
01.06.2022,17. Hernals,57171,144,1359,1
01.06.2022,18. Waehring,52746,527,582,1
01.06.2022,19. Doebling,72891,279,812,1
01.06.2022,20. Brigittenau,87216,599,949,1
01.06.2022,21. Floridsdorf,166709,364,8038,1
01.06.2022,22. Donaustadt,191119,864,4104,3
01.07.2022,1. Innere Stadt,16465,23,802,1
01.07.2022,2. Leopoldstadt,103233,510,2145,2
01.07.2022,3. Landstraße,90277,206,2870,1
01.07.2022,4. Wieden,33179,243,1642,1
01.07.2022,5. Margareten,54546,232,1030,1
01.07.2022,6. Mariahilf,31342,85,745,1
01.07.2022,7. Neubau,31621,278,1132,1
01.07.2022,8. Josefstadt,25513,54,1025,1
01.07.2022,9. Alsergrund,41316,212,1410,1
01.07.2022,10. Favoriten,204279,1045,4102,1
01.07.2022,11. Simmering,106889,790,3082,1
01.07.2022,12. Meidling,97600,168,4313,1
01.07.2022,13. Hietzing,56763,107,1207,1
01.07.2022,14. Penzing,94605,531,4659,1
01.07.2022,15. Rudolfsheim-Fuenfhaus,76707,225,3426,1
01.07.2022,16. Ottakring,104627,847,3564,1
01.07.2022,17. Hernals,57171,390,1891,1
01.07.2022,18. Waehring,52746,500,1208,1
01.07.2022,19. Doebling,72891,690,1826,1
01.07.2022,20. Brigittenau,87216,440,2293,1
01.07.2022,21. Floridsdorf,166709,688,5663,1
01.07.2022,22. Donaustadt,191119,364,2216,2
01.08.2022,1. Innere Stadt,16465,38,274,1
01.08.2022,2. Leopoldstadt,103233,430,4710,2
01.08.2022,3. Landstraße,90277,403,2223,1
01.08.2022,4. Wieden,33179,195,1379,1
01.08.2022,5. Margareten,54546,151,1434,1
01.08.2022,6. Mariahilf,31342,285,721,1
01.08.2022,7. Neubau,31621,216,333,1
01.08.2022,8. Josefstadt,25513,205,814,1
01.08.2022,9. Alsergrund,41316,281,1216,1
01.08.2022,10. Favoriten,204279,266,5264,3
01.08.2022,11. Simmering,106889,917,3671,2
01.08.2022,12. Meidling,97600,729,982,1
01.08.2022,13. Hietzing,56763,357,2483,1
01.08.2022,14. Penzing,94605,909,1550,1
01.08.2022,15. Rudolfsheim-Fuenfhaus,76707,184,1848,1
01.08.2022,16. Ottakring,104627,564,1282,1
01.08.2022,17. Hernals,57171,207,2812,1
01.08.2022,18. Waehring,52746,289,1437,1
01.08.2022,19. Doebling,72891,617,982,1
01.08.2022,20. Brigittenau,87216,290,3584,1
01.08.2022,21. Floridsdorf,166709,1029,6604,1
01.08.2022,22. Donaustadt,191119,718,3653,1
01.09.2022,1. Innere Stadt,16465,101,181,1
01.09.2022,2. Leopoldstadt,103233,840,4856,1
01.09.2022,3. Landstraße,90277,581,2363,1
01.09.2022,4. Wieden,33179,50,825,1
01.09.2022,5. Margareten,54546,96,1460,1
01.09.2022,6. Mariahilf,31342,246,506,1
01.09.2022,7. Neubau,31621,307,1219,1
01.09.2022,8. Josefstadt,25513,42,738,1
01.09.2022,9. Alsergrund,41316,259,782,1
01.09.2022,10. Favoriten,204279,1735,7078,3
01.09.2022,11. Simmering,106889,241,2919,2
01.09.2022,12. Meidling,97600,391,2082,1
01.09.2022,13. Hietzing,56763,556,1602,1
01.09.2022,14. Penzing,94605,863,1314,1
01.09.2022,15. Rudolfsheim-Fuenfhaus,76707,384,2228,1
01.09.2022,16. Ottakring,104627,405,3982,2
01.09.2022,17. Hernals,57171,556,1367,1
01.09.2022,18. Waehring,52746,99,2528,1
01.09.2022,19. Doebling,72891,191,3331,1
01.09.2022,20. Brigittenau,87216,617,1701,1
01.09.2022,21. Floridsdorf,166709,312,3455,3
01.09.2022,22. Donaustadt,191119,278,8273,2
01.10.2022,1. Innere Stadt,16465,152,735,1
01.10.2022,2. Leopoldstadt,103233,870,4121,1
01.10.2022,3. Landstraße,90277,866,3094,1
01.10.2022,4. Wieden,33179,213,717,1
01.10.2022,5. Margareten,54546,308,1881,1
01.10.2022,6. Mariahilf,31342,157,581,1
01.10.2022,7. Neubau,31621,50,663,1
01.10.2022,8. Josefstadt,25513,252,730,1
01.10.2022,9. Alsergrund,41316,233,1674,1
01.10.2022,10. Favoriten,204279,1793,6540,2
01.10.2022,11. Simmering,106889,1015,4861,1
01.10.2022,12. Meidling,97600,98,2141,1
01.10.2022,13. Hietzing,56763,111,2808,1
01.10.2022,14. Penzing,94605,233,2838,1
01.10.2022,15. Rudolfsheim-Fuenfhaus,76707,516,1202,1
01.10.2022,16. Ottakring,104627,735,3361,1
01.10.2022,17. Hernals,57171,542,815,1
01.10.2022,18. Waehring,52746,385,1782,1
01.10.2022,19. Doebling,72891,510,2470,1
01.10.2022,20. Brigittenau,87216,688,3404,1
01.10.2022,21. Floridsdorf,166709,247,5157,2
01.10.2022,22. Donaustadt,191119,1441,2731,3
01.11.2022,1. Innere Stadt,16465,108,638,1
01.11.2022,2. Leopoldstadt,103233,905,2594,2
01.11.2022,3. Landstraße,90277,694,1818,1
01.11.2022,4. Wieden,33179,219,1426,1
01.11.2022,5. Margareten,54546,541,1638,1
01.11.2022,6. Mariahilf,31342,189,1101,1
01.11.2022,7. Neubau,31621,241,1047,1
01.11.2022,8. Josefstadt,25513,124,876,1
01.11.2022,9. Alsergrund,41316,241,1351,1
01.11.2022,10. Favoriten,204279,1493,5821,4
01.11.2022,11. Simmering,106889,484,3750,1
01.11.2022,12. Meidling,97600,853,2341,1
01.11.2022,13. Hietzing,56763,443,840,1
01.11.2022,14. Penzing,94605,300,1795,1
01.11.2022,15. Rudolfsheim-Fuenfhaus,76707,200,1170,1
01.11.2022,16. Ottakring,104627,967,1241,1
01.11.2022,17. Hernals,57171,443,2344,1
01.11.2022,18. Waehring,52746,350,784,1
01.11.2022,19. Doebling,72891,261,3273,1
01.11.2022,20. Brigittenau,87216,752,3866,1
01.11.2022,21. Floridsdorf,166709,1050,5952,3
01.11.2022,22. Donaustadt,191119,1165,5765,2
01.12.2022,1. Innere Stadt,16465,95,537,1
01.12.2022,2. Leopoldstadt,103233,684,1067,1
01.12.2022,3. Landstraße,90277,452,2202,1
01.12.2022,4. Wieden,33179,195,510,1
01.12.2022,5. Margareten,54546,178,2546,1
01.12.2022,6. Mariahilf,31342,243,1075,1
01.12.2022,7. Neubau,31621,61,706,1
01.12.2022,8. Josefstadt,25513,71,813,1
01.12.2022,9. Alsergrund,41316,395,1586,1
01.12.2022,10. Favoriten,204279,1779,9676,2
01.12.2022,11. Simmering,106889,947,4948,1
01.12.2022,12. Meidling,97600,371,4696,1
01.12.2022,13. Hietzing,56763,274,2421,1
01.12.2022,14. Penzing,94605,596,1063,1
01.12.2022,15. Rudolfsheim-Fuenfhaus,76707,555,2192,1
01.12.2022,16. Ottakring,104627,199,1619,1
01.12.2022,17. Hernals,57171,283,2153,1
01.12.2022,18. Waehring,52746,113,1417,1
01.12.2022,19. Doebling,72891,564,3464,1
01.12.2022,20. Brigittenau,87216,833,1111,1
01.12.2022,21. Floridsdorf,166709,1102,5100,1
01.12.2022,22. Donaustadt,191119,1873,2422,3
01.01.2023,1. Innere Stadt,16465,154,584,1
01.01.2023,2. Leopoldstadt,103233,801,1211,1
01.01.2023,3. Landstraße,90277,350,1286,1
01.01.2023,4. Wieden,33179,124,1600,1
01.01.2023,5. Margareten,54546,358,971,1
01.01.2023,6. Mariahilf,31342,150,1455,1
01.01.2023,7. Neubau,31621,158,1441,1
01.01.2023,8. Josefstadt,25513,29,1210,1
01.01.2023,9. Alsergrund,41316,353,1370,1
01.01.2023,10. Favoriten,204279,1077,3279,2
01.01.2023,11. Simmering,106889,743,3978,1
01.01.2023,12. Meidling,97600,794,2048,1
01.01.2023,13. Hietzing,56763,121,1243,1
01.01.2023,14. Penzing,94605,454,1469,1
01.01.2023,15. Rudolfsheim-Fuenfhaus,76707,256,1114,1
01.01.2023,16. Ottakring,104627,776,3901,1
01.01.2023,17. Hernals,57171,504,733,1
01.01.2023,18. Waehring,52746,74,688,1
01.01.2023,19. Doebling,72891,335,3499,1
01.01.2023,20. Brigittenau,87216,456,2915,1
01.01.2023,21. Floridsdorf,166709,862,2704,1
01.01.2023,22. Donaustadt,191119,1654,3962,3
01.02.2023,1. Innere Stadt,16465,64,694,1
01.02.2023,2. Leopoldstadt,103233,522,2631,1
01.02.2023,3. Landstraße,90277,432,4365,1
01.02.2023,4. Wieden,33179,78,915,1
01.02.2023,5. Margareten,54546,425,813,1
01.02.2023,6. Mariahilf,31342,299,573,1
01.02.2023,7. Neubau,31621,139,641,1
01.02.2023,8. Josefstadt,25513,173,731,1
01.02.2023,9. Alsergrund,41316,127,1728,1
01.02.2023,10. Favoriten,204279,1501,8120,3
01.02.2023,11. Simmering,106889,971,4448,2
01.02.2023,12. Meidling,97600,859,3030,1
01.02.2023,13. Hietzing,56763,294,2150,1
01.02.2023,14. Penzing,94605,180,4295,1
01.02.2023,15. Rudolfsheim-Fuenfhaus,76707,237,785,1
01.02.2023,16. Ottakring,104627,294,4529,1
01.02.2023,17. Hernals,57171,107,806,1
01.02.2023,18. Waehring,52746,177,1865,1
01.02.2023,19. Doebling,72891,262,1241,1
01.02.2023,20. Brigittenau,87216,737,1514,1
01.02.2023,21. Floridsdorf,166709,798,2426,3
01.02.2023,22. Donaustadt,191119,856,8778,1
01.03.2023,1. Innere Stadt,16465,164,489,1
01.03.2023,2. Leopoldstadt,103233,531,3256,1
01.03.2023,3. Landstraße,90277,700,3409,1
01.03.2023,4. Wieden,33179,50,560,1
01.03.2023,5. Margareten,54546,465,1263,1
01.03.2023,6. Mariahilf,31342,262,786,1
01.03.2023,7. Neubau,31621,117,1571,1
01.03.2023,8. Josefstadt,25513,201,866,1
01.03.2023,9. Alsergrund,41316,375,1912,1
01.03.2023,10. Favoriten,204279,437,3489,4
01.03.2023,11. Simmering,106889,496,1129,1
01.03.2023,12. Meidling,97600,298,2486,1
01.03.2023,13. Hietzing,56763,525,1550,1
01.03.2023,14. Penzing,94605,341,4297,1
01.03.2023,15. Rudolfsheim-Fuenfhaus,76707,218,3458,1
01.03.2023,16. Ottakring,104627,1021,1540,1
01.03.2023,17. Hernals,57171,569,1159,1
01.03.2023,18. Waehring,52746,412,2020,1
01.03.2023,19. Doebling,72891,680,1436,1
01.03.2023,20. Brigittenau,87216,545,3167,1
01.03.2023,21. Floridsdorf,166709,1351,6644,3
01.03.2023,22. Donaustadt,191119,737,4629,2
01.04.2023,1. Innere Stadt,16465,103,261,1
01.04.2023,2. Leopoldstadt,103233,991,4030,1
01.04.2023,3. Landstraße,90277,656,1152,1
01.04.2023,4. Wieden,33179,110,1189,1
01.04.2023,5. Margareten,54546,223,1593,1
01.04.2023,6. Mariahilf,31342,267,707,1
01.04.2023,7. Neubau,31621,164,659,1
01.04.2023,8. Josefstadt,25513,33,852,1
01.04.2023,9. Alsergrund,41316,292,1647,1
01.04.2023,10. Favoriten,204279,1121,7703,4
01.04.2023,11. Simmering,106889,552,3812,1
01.04.2023,12. Meidling,97600,394,3249,1
01.04.2023,13. Hietzing,56763,536,1662,1
01.04.2023,14. Penzing,94605,565,3960,1
01.04.2023,15. Rudolfsheim-Fuenfhaus,76707,730,1534,1
01.04.2023,16. Ottakring,104627,234,5229,2
01.04.2023,17. Hernals,57171,59,1002,1
01.04.2023,18. Waehring,52746,213,1847,1
01.04.2023,19. Doebling,72891,145,2799,1
01.04.2023,20. Brigittenau,87216,673,3959,1
01.04.2023,21. Floridsdorf,166709,303,5853,3
01.04.2023,22. Donaustadt,191119,1416,4434,3
01.05.2023,1. Innere Stadt,16465,34,710,1
01.05.2023,2. Leopoldstadt,103233,853,4851,1
01.05.2023,3. Landstraße,90277,790,4197,1
01.05.2023,4. Wieden,33179,270,691,1
01.05.2023,5. Margareten,54546,479,559,1
01.05.2023,6. Mariahilf,31342,106,498,1
01.05.2023,7. Neubau,31621,289,402,1
01.05.2023,8. Josefstadt,25513,71,685,1
01.05.2023,9. Alsergrund,41316,201,732,1
01.05.2023,10. Favoriten,204279,1703,9853,1
01.05.2023,11. Simmering,106889,885,3559,1
01.05.2023,12. Meidling,97600,277,1431,1
01.05.2023,13. Hietzing,56763,353,796,1
01.05.2023,14. Penzing,94605,835,3787,1
01.05.2023,15. Rudolfsheim-Fuenfhaus,76707,508,1604,1
01.05.2023,16. Ottakring,104627,653,2177,1
01.05.2023,17. Hernals,57171,179,1052,1
01.05.2023,18. Waehring,52746,237,1014,1
01.05.2023,19. Doebling,72891,641,730,1
01.05.2023,20. Brigittenau,87216,116,2140,1
01.05.2023,21. Floridsdorf,166709,1289,2713,2
01.05.2023,22. Donaustadt,191119,1905,2735,3
01.06.2023,1. Innere Stadt,16465,111,247,1
01.06.2023,2. Leopoldstadt,103233,555,3772,1
01.06.2023,3. Landstraße,90277,542,2220,1
01.06.2023,4. Wieden,33179,266,436,1
01.06.2023,5. Margareten,54546,225,1064,1
01.06.2023,6. Mariahilf,31342,51,1316,1
01.06.2023,7. Neubau,31621,278,1428,1
01.06.2023,8. Josefstadt,25513,255,1054,1
01.06.2023,9. Alsergrund,41316,191,1773,1
01.06.2023,10. Favoriten,204279,1457,7505,4
01.06.2023,11. Simmering,106889,157,2604,2
01.06.2023,12. Meidling,97600,930,3551,1
01.06.2023,13. Hietzing,56763,491,1638,1
01.06.2023,14. Penzing,94605,329,1383,1
01.06.2023,15. Rudolfsheim-Fuenfhaus,76707,217,2333,1
01.06.2023,16. Ottakring,104627,744,3999,1
01.06.2023,17. Hernals,57171,150,2320,1
01.06.2023,18. Waehring,52746,244,2059,1
01.06.2023,19. Doebling,72891,594,2320,1
01.06.2023,20. Brigittenau,87216,455,3612,1
01.06.2023,21. Floridsdorf,166709,385,2043,3
01.06.2023,22. Donaustadt,191119,1060,5257,2
01.07.2023,1. Innere Stadt,16465,20,411,1
01.07.2023,2. Leopoldstadt,103233,933,1766,2
01.07.2023,3. Landstraße,90277,649,1761,1
01.07.2023,4. Wieden,33179,253,1398,1
01.07.2023,5. Margareten,54546,443,1801,1
01.07.2023,6. Mariahilf,31342,313,559,1
01.07.2023,7. Neubau,31621,204,1455,1
01.07.2023,8. Josefstadt,25513,200,761,1
01.07.2023,9. Alsergrund,41316,186,423,1
01.07.2023,10. Favoriten,204279,913,8454,4
01.07.2023,11. Simmering,106889,812,5174,1
01.07.2023,12. Meidling,97600,281,4069,1
01.07.2023,13. Hietzing,56763,377,1399,1
01.07.2023,14. Penzing,94605,636,1266,1
01.07.2023,15. Rudolfsheim-Fuenfhaus,76707,564,3037,1
01.07.2023,16. Ottakring,104627,665,1653,2
01.07.2023,17. Hernals,57171,421,1754,1
01.07.2023,18. Waehring,52746,126,1173,1
01.07.2023,19. Doebling,72891,387,2635,1
01.07.2023,20. Brigittenau,87216,490,3828,1
01.07.2023,21. Floridsdorf,166709,1571,6027,2
01.07.2023,22. Donaustadt,191119,1200,8080,1
01.08.2023,1. Innere Stadt,16465,131,353,1
01.08.2023,2. Leopoldstadt,103233,843,3449,2
01.08.2023,3. Landstraße,90277,764,4447,1
01.08.2023,4. Wieden,33179,111,1136,1
01.08.2023,5. Margareten,54546,461,1168,1
01.08.2023,6. Mariahilf,31342,306,339,1
01.08.2023,7. Neubau,31621,301,728,1
01.08.2023,8. Josefstadt,25513,71,967,1
01.08.2023,9. Alsergrund,41316,134,1995,1
01.08.2023,10. Favoriten,204279,998,8268,3
01.08.2023,11. Simmering,106889,996,2711,2
01.08.2023,12. Meidling,97600,842,3397,1
01.08.2023,13. Hietzing,56763,211,2286,1
01.08.2023,14. Penzing,94605,625,3440,1
01.08.2023,15. Rudolfsheim-Fuenfhaus,76707,600,1328,1
01.08.2023,16. Ottakring,104627,249,3178,2
01.08.2023,17. Hernals,57171,192,1749,1
01.08.2023,18. Waehring,52746,264,1331,1
01.08.2023,19. Doebling,72891,593,1619,1
01.08.2023,20. Brigittenau,87216,608,2423,1
01.08.2023,21. Floridsdorf,166709,1383,3070,3
01.08.2023,22. Donaustadt,191119,1615,5015,3
